,aov_eur,available_stock_value_after_discount_complete_eur,avg_temp,cpc,cr_tracked_%,email_recipients,email_visits,internalWeeks_until_SeasonalSaleStart,internal_Week_of_FW_Season,internal_Week_of_SS_Season,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week,is_black_week_event,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_percentage_on_top,is_percentage_on_top_applicable,is_season_sale_event,is_temp_drop_flag,number_days_after_last_event,number_days_till_next_event,number_orders,number_visits,sku_with_discount_%,stock_discount_rate_total_%,target_cpr
0,0.0015686249,0.00086574216,0.010958357,0.10236277,0.0076662274,0.0047367765,0.0008841692,4.665942e-05,0.017135834,0.0012063065,1.5879927e-10,5.0892723e-08,0.0,0.011165089,0.000715823,0.0002709611,7.441135e-05,0.0,4.761182e-12,0.0009429709,0.0015644345,0.06735123,0.6285059,0.13186419,8.585482e-06,0.0098147,0.0002902729
1,0.0040107644,0.0007448565,0.014310718,0.109663695,0.007968011,0.0016198782,0.002408168,0.046119,0.022166783,1.9769619e-05,0.0,3.3405578e-10,0.0,0.0051467926,0.00013441064,0.00019562794,4.0816358e-05,1.2026558e-10,6.042577e-10,0.0,0.004109281,0.05893736,0.573502,0.14012732,0.00026554358,0.0076046786,0.0009044811
2,0.0042962707,0.0014101925,0.020026013,0.11355819,0.008450763,0.0022742439,0.0029251848,0.0027712183,0.0012695815,6.4869106e-05,0.004560488,0.0,0.0,0.003469567,0.000112897345,0.0003778612,0.0017201054,4.799857e-07,0.008030294,0.0,0.0027269258,0.119579874,0.58804625,0.08199594,0.0003575166,0.029896684,0.0020786424
3,0.0033818763,0.0012760293,0.015485353,0.108314686,0.006912909,0.0045847856,0.004383318,0.002085353,0.001132892,0.00022790275,0.0015443042,0.0,0.0,0.003969985,1.9880833e-06,0.00024033767,0.0021369068,4.2682072e-06,0.0024569859,0.0,0.00020909688,0.094522685,0.6284104,0.07786669,0.00032436923,0.038465135,0.0020616297
4,0.002188789,0.0008532753,0.00908487,0.091511115,0.005977253,0.003471583,0.004378777,9.945198e-05,0.00048279512,0.007077471,0.0,5.8544765e-06,0.0,0.0116642825,2.7183714e-05,0.0013576493,0.00015229238,3.3430842e-07,0.0027064425,0.0,0.0005446028,0.30666208,0.4757501,0.04945678,0.0003981808,0.025425414,0.0007235615
5,0.00216425,0.0010396987,0.009443138,0.09527346,0.0064137196,0.010494621,0.002154774,0.0022045868,0.0005335298,0.00012626505,8.549973e-06,3.16775e-06,0.0,8.0910655e-07,1.5354957e-05,0.00064698624,0.0008450909,2.4005394e-05,0.0047916304,0.0,0.0004082162,0.38367662,0.41883603,0.033984244,0.0005348726,0.02363205,0.002744348
6,0.002491122,0.00085326337,0.005109266,0.08830691,0.0062682144,0.013082582,0.0015424434,0.00077818026,0.0067625544,0.0051381723,0.0,0.0,0.0,1.0909948e-06,0.0054571778,0.0029808183,0.00026774188,0.0,0.0037876982,0.0,0.0006237715,0.35842288,0.44111878,0.035023686,0.0009285774,0.020222532,0.0008324823
7,0.0010127173,0.0012883447,0.0037447226,0.053948373,0.009443788,0.009437578,0.0002035147,0.0006930753,0.0016856083,0.024492253,0.0,3.495347e-06,0.0,1.7533209e-07,3.242342e-10,0.0015773093,8.098273e-10,0.0,4.3261664e-10,0.0049379747,0.0045517967,0.13315769,0.713332,0.021406941,0.00039036295,0.014492602,0.00019964414
8,0.0031705473,0.0005523888,0.0048672436,0.117600136,0.0077130254,0.012169938,0.00032534683,0.0001563221,0.003614403,0.0013655431,1.3825018e-05,7.5719946e-08,0.0,7.13912e-07,1.5461026e-05,0.0006224695,2.3077007e-05,0.0,0.0075297137,1.2992282e-07,9.169886e-05,0.1732215,0.5864256,0.052981135,0.00022598244,0.026976284,0.00033739253
9,0.002283314,0.00045247056,0.005139635,0.07918831,0.010630875,0.023815108,0.0008195472,0.0010474508,0.008707714,0.0014797263,0.00028410886,0.0,0.0,1.5710713e-06,0.000117374795,0.0054582283,0.00035319105,2.5248612e-06,0.02449292,0.0,2.7262375e-05,0.14031728,0.6400387,0.03660305,0.00021168317,0.017945915,0.00058197277
10,0.0025484108,0.0030759296,0.01018701,0.10932774,0.0082870405,0.031287305,0.0018564729,0.00042900557,0.0042855423,0.005605062,0.00025179246,1.108005e-05,0.0,0.0,1.856488e-05,0.00068196916,0.00038758398,1.2649429e-06,4.6000478e-06,0.0,0.003304775,0.24411905,0.5003726,0.04106346,0.0005234478,0.028318973,0.0040512183
11,0.0024133446,0.002214409,0.009846436,0.12364797,0.008554907,0.015026511,0.0026265439,0.00045741652,0.0021816108,0.0059744585,0.0,0.0,0.0,1.179221e-06,0.000525861,0.00056954933,1.3810559e-06,0.0,0.0022788064,0.001421519,0.0001605007,0.26980987,0.48669267,0.040748548,0.00035779853,0.020284371,0.00420445
12,0.0010433742,0.0011611801,0.009688452,0.07331829,0.0073425304,0.0012707398,0.00096795073,0.00014090617,0.002309202,0.004111191,1.13649845e-08,3.1076127e-07,0.0,4.3334323e-05,9.703375e-06,0.0009492945,0.00011721791,0.0,0.002147084,0.0,4.715809e-05,0.25423592,0.58754295,0.042073023,9.525813e-05,0.011182406,0.00020248047
13,0.0008959741,0.0013280419,0.0059639765,0.06549757,0.009940184,0.0006548897,0.0016790361,8.421835e-05,0.0014740893,0.006913133,1.1685803e-09,0.0,0.0,7.101252e-05,5.185305e-06,5.873439e-11,1.725321e-11,0.0,2.983118e-06,0.0,1.0158896e-05,0.41754967,0.4555098,0.014933175,7.225772e-05,0.016187917,0.0012266771
14,0.0006801356,0.0015940088,0.004910965,0.0876415,0.024168476,0.0005053788,0.002506295,0.0005545285,0.00052269705,0.017412094,6.460096e-12,3.7122874e-12,0.0,0.00046339037,1.5553548e-13,5.5352142e-08,5.0780753e-09,0.0,2.7799329e-08,7.6531684e-11,5.034735e-07,0.475632,0.35405716,0.011678721,0.000113695125,0.015974885,0.0015834265
15,0.0008518366,0.0019680727,0.008073508,0.093076445,0.010567852,0.00042249906,0.008107016,0.00029042282,0.0076171244,0.016610743,1.558685e-08,0.0,0.0,8.560596e-05,2.1770942e-05,2.7634258e-07,8.075461e-12,5.2467948e-12,6.449195e-08,0.0,1.3659985e-05,0.39593315,0.4244518,0.00973713,0.00014113708,0.020799484,0.0012304912
16,0.00064341986,0.0011204839,0.0053781588,0.065544285,0.011045665,0.00020153646,0.0027489942,0.000196395,0.0037765806,0.0018577542,3.2144223e-10,6.97486e-06,0.0,4.0002273e-05,2.8280779e-06,0.00011708216,5.2607353e-05,0.0,5.9039225e-11,2.9715308e-08,3.853694e-05,0.3080919,0.5629334,0.022894515,0.00015081611,0.012521383,0.0006365817
17,0.002853473,0.013448768,0.010806569,0.11900966,0.012861953,0.00023763775,0.007033199,0.00041018723,0.00593702,0.0043374198,1.1187001e-06,8.465113e-06,0.0,1.5648026e-05,0.0033178935,0.00050855987,9.2825554e-05,0.0,0.0,0.0,1.7660841e-06,0.25049353,0.50355697,0.036522284,0.00062729174,0.022732804,0.0051849624
18,0.0011137011,0.013354837,0.007954969,0.16575702,0.017030705,0.00060074584,0.007376279,0.00057812827,0.02609711,0.0032097313,0.0,0.0,0.0,7.75729e-07,5.85342e-07,0.0048183235,2.354731e-05,0.0,5.136922e-11,0.0,2.66697e-06,0.075005196,0.6390308,0.03066883,0.0008153686,0.006504662,5.605045e-05
19,0.0015719887,0.009742973,0.0074948324,0.14179207,0.019267423,0.0004572485,0.008442672,0.00051796815,0.021908235,0.0028677466,1.7033151e-11,2.936963e-07,0.0,7.1634595e-06,1.4299204e-07,0.0032137325,1.4332219e-10,0.0,5.986819e-08,0.0144926105,0.0019565308,0.101145886,0.6260148,0.036280364,0.000423282,0.0023183136,8.361079e-05
20,0.0045556966,0.0123315975,0.018845592,0.22175631,0.024016494,0.0019442237,0.0095736,0.0012558013,0.01532284,0.0032081844,0.0,0.0,0.0,0.0018710941,0.0030103647,0.0,0.0007599143,0.0,0.0,0.0011603603,0.01438974,0.0812465,0.54401904,0.014549556,0.0029984857,0.013822015,0.009362616
21,0.0014215185,0.01375076,0.017048545,0.0868417,0.015694432,0.00034223296,0.003974798,0.00056193955,0.028790213,0.00015712537,3.2362113e-11,7.660727e-09,0.0,0.0005895449,0.001582852,0.004142365,8.267038e-12,4.6162535e-10,9.934268e-06,0.0,0.00013394596,0.0700623,0.7333437,0.019659817,0.0009593603,0.0009301824,2.7167382e-06
22,0.0052360618,0.0011711605,0.016352462,0.11157777,0.026196454,0.0020073692,0.011698849,0.019380534,0.022833781,0.00565926,1.3444143e-08,5.6602687e-12,0.0,0.0017207003,0.01128076,5.6990274e-07,0.0,5.9094324e-05,1.3775537e-11,0.008456163,0.009755003,0.04859476,0.67406774,0.01948234,0.0013015993,0.002012986,0.0011546368
23,0.002731458,0.0030196037,0.012594677,0.18639517,0.0204229,0.002031876,0.006052944,0.00018947355,0.012821961,0.00021493644,0.00037952643,9.594e-09,0.0,0.0027593104,3.5270048e-07,3.8885176e-07,0.0,0.0,1.0286091e-09,0.0036946062,5.9504237e-05,0.09193953,0.6211215,0.029654969,0.0026568212,6.87759e-05,0.0011896575
