,aov_eur,available_stock_value_after_discount_complete_eur,avg_temp,cpc,cr_tracked_%,email_recipients,email_visits,internalWeeks_until_SeasonalSaleStart,internal_Week_of_FW_Season,internal_Week_of_SS_Season,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week,is_black_week_event,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_percentage_on_top,is_percentage_on_top_applicable,is_season_sale_event,is_temp_drop_flag,number_days_after_last_event,number_days_till_next_event,number_orders,number_visits,sku_with_discount_%,stock_discount_rate_total_%,target_cpr,cogs_eur
2022-05-23,-1.2435572860448594,-0.8356756931385682,1.0542723832000354,0.030408714713474044,1.9377603182105712,-0.7442633919130264,-0.6285586950371935,0.5194762365066719,-0.9440085551464042,0.7302216820020102,2.059714602177749,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,1.5528995879151077,1.6820721445930757,-0.12983524575761105,-0.9312291297990589,0.3882643901568983,-1.0632343526187673,-1.1947489870897765,2973437.25
2022-05-30,-0.4092813144885074,-0.6817422778630592,0.32056265227601716,-1.2171578383308364,0.7270940327266849,-1.4067251641851295,-1.259507215412062,0.35784064493175405,-0.9440085551464042,0.8179758208235279,2.059714602177749,2.765863337187866,-0.18264128403130628,-0.7957533086855002,-1.1292148974484018,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,1.890843515385556,1.356911933662776,-0.9811787336482549,-1.5020252260489864,0.2783649119432607,-1.3873460102565423,-1.7100482826677754,2369902.91
2022-06-06,-0.5670123568502838,-0.6177272457668214,0.7185445972317726,-1.4928373211288004,0.5262324046578968,-1.2862693562828222,-1.1876127846037683,0.19620505335683616,-0.9440085551464042,0.9057299596450458,2.059714602177749,2.765863337187866,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,2.2287874428560044,1.0317517227324764,-1.1967050154022296,-1.6762348095003687,0.22869433396827257,-1.5160369793161386,-2.131085511981494,2138246.43
2022-06-13,-0.863506882556758,-0.6064046663432656,0.9119771626571959,-1.3143190860394656,0.9797803521987791,-0.8853781913054595,-0.7327026459150927,0.03456946178191839,-0.9440085551464042,0.9934840984665635,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,2.5667313703264525,0.7065915118021766,-0.9500678132679716,-1.5781589666849278,0.339507739722183,-1.3874196870784854,-2.1625062007362397,2298396.04
2022-06-20,-1.330528961890883,-0.7172998153642143,1.2454815858044765,-0.7973180537086636,1.984806265998093,-0.8934501780139984,-1.1475934237046206,-0.1270661297929994,-0.9440085551464042,1.081238237288081,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,-1.1292148974484018,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,2.9046752977969006,0.3814313008718769,-0.8071336790679912,-1.690191012280932,0.6158108235276968,-0.9108281318704139,-1.6440648362827903,2358453.42
2022-06-27,-1.5328047710463435,-0.8663559139316493,1.4166805230200818,-0.5725514167930842,1.2420019733187675,-0.784839726973415,-0.8684876353518505,-0.28870172136791716,-0.9440085551464042,1.1689923761095988,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,0.10402004035104584,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,3.2426192252673487,0.056271089941577125,-0.482719175983025,-1.1702752181732965,0.7241762494542481,-0.13242580944579607,-1.2670165712257289,2645224.4
2022-07-04,-1.6603690485550808,-0.8872632366538513,1.312182470433933,-0.3225041161563866,1.2765776374303905,-1.2402997911649585,-1.233436122990044,-0.45033731294283486,-0.8832384874079479,1.2567465149311166,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,3.5805631527377972,-0.26888912098872264,-0.3615039861994686,-1.0178142756765376,0.8953398750414732,-0.02690332064949719,-1.103628989700989,2717090.3600000003
2022-07-11,-0.9150698251685601,-0.9292049050540364,0.90530707419425,0.029682545648044675,1.1261957757622405,-0.40485967175921933,-0.47657873616054675,-0.6119729045177527,-0.7616983519310349,1.3445006537526343,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,0.10402004035104584,0.48528243526708187,1.0886718341207025,0.6032458342414644,2.163129721455016,-0.6771023866106812,-0.17772852751414134,2.559834555480117,-0.5874134092469755,0.0531126193717275,-0.5545151339836693,1.0910569154556242,0.13774756990840878,-1.018793130063146,3372073.76
2022-07-18,-0.8449915301219609,-1.0503410925743082,1.2565983999093862,0.041212771995397905,0.9104468631875731,-0.9046400273658148,-0.9487603885004334,-0.7736084960926704,-0.6766202570971958,1.4322547925741522,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,0.10402004035104584,-1.1292148974484018,-0.15861443940831435,2.6698107713458867,6.885166842107606,-0.6771023866106812,-0.17772852751414134,-0.7092556816829944,-0.6803163266556325,-0.20917787603562898,-0.7987666790365373,1.0039722367992978,0.13489324497804814,-0.7894221021534411,3208082.48
2022-07-25,-1.4925286880919035,-1.183405687071744,1.8546829987535112,-0.22812044645213211,0.8628901739770021,-0.30277698300479683,0.123571258516498,-1.0737888804460891,-0.5915421622633567,1.52000893139567,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,1.003793389387592,0.48528243526708187,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,-0.04168763801347519,-0.5462817841808225,1.0920339355840736,0.5702702467277253,-0.6040400385003735,3194115.62
2022-08-01,-1.4841947526383978,-1.3279022302759926,1.2921722050450966,-0.12489848738200068,1.4578680296432374,-0.29062908421542355,0.10409985017258515,-1.0737888804460891,-0.5064640674295176,1.6077630702171877,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,1.003793389387592,0.48528243526708187,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,0.34651403515936724,-0.38642432415626043,0.9888892052429253,0.9678123778452551,-0.41237383709637965,3690799.29
2022-08-08,-1.6561420708592762,-1.3088015802364779,1.490051496112483,-0.31118913430468514,1.3832188439080297,-0.8050470065576751,-0.1156555877472967,-1.0737888804460891,-0.4213859725956785,1.6955172090387056,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,0.10402004035104584,0.48528243526708187,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,0.18929627084768433,-0.5034683652060193,0.5084298571959588,0.8878315925421176,-0.2521283244471128,3556335.8000000003
2022-08-15,-2.1768556917663915,-1.2279393957945737,1.6034429999825592,-0.6230223637680018,1.3945999494338766,-1.1660824745384257,-0.7191756338684803,-1.0737888804460891,-0.3363078777618394,1.7832713478602233,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,0.10402004035104584,0.48528243526708187,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,0.08686503299184611,-0.647084080537534,0.0313689365039635,0.6192756447232529,-0.3998055615944693,3324927.56
2022-08-22,-1.79662151452893,-1.0897799385395768,1.4655945050816834,-0.9881033610036013,0.710973702980111,-1.218420127036191,-0.6921684160453127,-1.0737888804460891,-0.2512297829280004,1.871025486681741,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,0.10402004035104584,0.48528243526708187,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,-0.11085562766397912,-0.5401855060481136,0.15207286354568747,0.36409327988187656,-0.5820455563720441,3270444.4699999997
2022-08-29,-1.6709625715081922,-1.0443027400635108,1.4344674255879368,-0.2502626096414831,1.3871347685320017,0.313484115732488,0.40937034348748813,-0.7966992948890872,-0.1661516880941613,1.9587796255032588,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,1.9035667384241381,0.48528243526708187,-1.405900712937331,1.6365283027936757,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,0.5047101303006188,-0.14974026236480678,-0.3586914917260489,-0.1709573614543575,-0.6951600358891823,3973095.72
2022-09-05,-1.2874802376311156,-0.9299327644699165,1.0498256575580722,-0.8322201977824292,-0.32222861558678323,-1.6699387422258556,-1.277153179223733,0.8427474196565073,-0.08107359326032224,-0.22253753948875363,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.523041680831931,-0.08308328617140848,-0.7358133615924362,-0.7745075412567832,-0.48987123665663784,-0.5785577003429722,-0.3149697019566279,2637548.79
2022-09-12,-1.1478858869915436,-0.839867573297432,0.9586677818978149,-0.34554273013358255,0.1578964534424867,-0.752402610161043,-0.8033801137018918,0.6811118280815897,0.004004501573516852,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.18509775336148285,-0.4082434971017082,-0.28392235141467426,-0.4450745689813481,-0.593379945044008,-0.675975406766205,-0.1515821204319094,3106357.84
2022-09-19,0.511361400166081,-0.7688118585080038,0.37169999715860014,-0.34976003546356194,-0.5427377844522806,-0.5661817507359126,1.1585046957575007,0.5194762365066719,0.08908259640735594,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,1.003793389387592,-1.1292148974484018,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,0.6849756701759218,0.9203798746268034,-0.49545442144658836,-0.5940493319190223,0.44444495119918964,0.7808397229747658,-0.825910713034221,-1.0818266369182512,-0.5129200411115861,4151595.93
2022-09-26,0.5767308306665209,-0.7355912005658263,0.02707875990640981,-0.48886122307247176,-1.5955385629710992,-0.6763280222564394,-0.6105850873351201,0.35784064493175405,0.17416069124119501,-1.1251515387957933,-0.4855041562276122,2.765863337187866,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,6.410921885331527,-0.4747639769075813,-0.36179203839737967,-0.5792804288614513,0.02293962768058226,-1.4486493609794233,-1.2978650947148658,-0.6951600358891609,2946790.21
2022-10-03,1.0120055691023833,-0.5701317296139885,-0.09965292088955748,-0.771327249053596,-1.4040956692444553,-0.6161789052656111,0.5666862171506879,0.19620505335683616,0.2592387860750341,-1.1251515387957933,2.059714602177749,2.765863337187866,-0.18264128403130628,1.003793389387592,-1.1292148974484018,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,0.6849756701759218,-0.17772852751414134,-0.5092480511392597,-0.6471367132953978,-0.4392812871501767,0.11035260763659861,-1.5283408028490906,-1.413671208321713,-0.871115892915811,3213421.27
2022-10-10,0.6923466564746019,-0.509833699237929,0.1782674317331768,-1.0573078082490264,-1.3993864088136454,-1.1966139974037273,-0.8824827100990378,0.03456946178191839,0.3443168809088732,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.523041680831931,-0.03663182746707994,-1.1459296453476164,-0.9023944090960836,-0.6091659747659588,-1.4104890616303032,-1.1413338162067017,2415214.07
2022-10-17,0.885984994592795,-0.3373116645546249,0.3472430061277993,-0.0708997914343083,-1.2769810337699659,-0.5906897478611357,-0.7090654795360639,-0.1270661297929994,0.42939497574271224,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.18509775336148285,-0.36179203839737967,-1.0154203126831578,-0.7555123484329477,0.39038120694196954,-1.4268727927897564,-1.0910607141990987,2591309.41
2022-10-24,0.5097651551756569,-0.04739396647810701,0.31833928945503503,0.44172044891638396,-0.17047555191581346,-0.4164655162615538,-0.6819646491727813,-0.28870172136791716,0.5144730705765513,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,1.003793389387592,0.48528243526708187,-0.15861443940831435,1.6365283027936757,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.38510538390521754,-0.6471367132953978,-0.4858498346376447,-0.6542736395457028,0.48782634434354716,-1.6889094053972231,-1.043929681066947,3190804.48
2022-10-31,0.2664437501099746,0.07950528696470407,0.5718026510469694,0.2945071534408506,-0.7228240546574158,-0.1668684259506666,-0.21689754988163204,-0.45033731294283486,0.5995511654103904,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,-1.1292148974484018,2.3359581076497196,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.523041680831931,-0.4082434971017082,-0.9574052944897365,-0.8817975372942078,1.0451717931189213,-1.0655886261569927,-1.2073172625916868,2584225.74
2022-11-07,1.23785934784478,0.11444476053821072,-0.22860796450650608,0.603987545694062,-0.2933875366296618,-1.340245777555356,-0.3072336510925739,-0.6119729045177527,0.6846292602442295,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,1.003793389387592,-2.743712230163885,-1.405900712937331,1.6365283027936757,4.524148281781311,-0.6771023866106812,-0.17772852751414134,-0.5920098292952879,-0.5940493319190223,0.1484998752546714,0.34736510360051553,0.9457701599622335,-0.9263476287397676,-1.5906496653996929,3871812.38
2022-11-14,0.6230164624786604,0.3283013490202011,-0.31087238888283575,1.036811909712481,-0.9837961249675902,-0.6583330805181166,-0.7614885020004447,-0.7736084960926704,0.7697073550780685,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.4747639769075813,-0.36179203839737967,-0.38429909452841826,0.022435728676255026,0.876531695642201,-1.1989828630438113,-1.7037641449168097,3125602.75
2022-11-21,1.1320584990782707,0.4530439693195457,-0.9978915005662353,1.5548338950619414,0.24755237240916714,-0.04700929796122378,1.5810717018364555,-1.0045164840568386,0.8547854499119076,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,3.6472910962615406,1.9035667384241381,-2.743712230163885,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.5092480511392597,-0.6471367132953978,1.3736635731234985,1.396185890125124,0.8243370476616337,-0.8042753528315693,-1.9928344814605765,4958443.59
2022-11-28,0.8672811824041765,-0.22583470677598638,-0.9734345095354348,3.407213739667549,1.7763400712203148,0.7843801211909852,1.5866884542433535,-1.0737888804460891,0.9398635447457467,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,6.519740381481176,3.7031134364972305,-2.743712230163885,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,3.173205301032083,2.29284717373592,0.9149965703576468,0.994450774236743,-0.8554055485384277,6716907.29
2022-12-05,-0.252085478066671,-0.14157026798846697,-1.331395923713517,1.417767109523416,0.3975472996677784,-0.6340519898386306,-0.2773244445258424,0.03456946178191839,1.0249416395795858,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,-1.1292148974484018,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.523041680831931,1.171106098845462,1.090143298714502,1.1045588404689903,0.9422924898029146,-0.5907919731588751,0.2851654532591926,4112860.3
2022-12-12,-0.43133826856219076,-0.4704538911285015,-1.811642293045602,1.236190655257599,0.5976370378520445,-0.46587859679204,-0.2549510474383656,-0.1270661297929994,1.1100197344134248,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,2.3359581076497196,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,-0.18509775336148285,0.8459458879151622,1.5706015691156687,1.4883004277554437,0.9768036178161971,0.12179474510799114,-1.9111406906982067,4466768.55
2022-12-19,-0.6024263871122074,-0.7434003258621747,-2.3385792816183066,0.8335487503810475,0.526049489206144,0.0035257088842961756,0.3821759005840906,-0.28870172136791716,1.195097829247264,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,2.3359581076497196,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,0.15284617410896537,0.5207856769848624,1.0768379994323685,0.8876123227131043,0.9544353781050327,0.27740853201744387,-2.159364131860768,3919538.94
2022-12-26,-0.02941881491482485,-0.7885426215556872,-0.6421534492091353,-0.5712474613464431,-2.0824055814928326,-1.0771960763921067,-1.3482519034410494,-0.45033731294283486,1.280175924081103,-1.1251515387957933,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,-1.1292148974484018,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,0.4907901015794136,0.1956254660545627,-1.8960158923779045,-1.6992656934570751,0.9586190247136551,0.6321404506779915,-0.6700234848853585,1589962.27
2023-01-02,0.9919714760291489,-0.9926305436170438,-0.41092371582702003,-0.7827155516732544,-1.8250724237511218,-1.5280738909711247,-1.3633235223995588,-0.6119729045177527,1.3652540189149422,-1.0875426221579998,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,0.8287340290498618,-0.12953474487573702,-1.4184926144654437,-1.1074003200887153,1.010469432000797,1.4590654833975727,-0.8648317551648452,2252501.02
2023-01-09,0.7029633176928456,-1.0635204786132733,-0.646600174851099,0.10840832107529685,-1.320516437660677,-0.2186955389455232,-0.032387233315034764,-0.7736084960926704,1.4503321137487812,-0.9371069556068267,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,-0.6771023866106812,-0.17772852751414134,1.16667795652031,-0.45469495580603675,-0.8848131469357423,-0.584942535468179,0.9892466213690105,1.334274959942844,-3.0265751414920277,2740648.42
2023-01-16,0.9355137929799846,-1.0269912137661934,-0.7622150415421565,0.12555308657156622,-0.995274125116732,-0.6045520509071899,0.05097473365734215,-1.0506980816496723,1.5354102085826202,-0.8493528167853089,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,-1.1292148974484018,1.0886718341207025,-0.4300366343107469,-0.19788883887127906,1.3660146985692232,-0.17772852751414134,-0.4195894581368959,-0.6803163266556325,-0.47636002559082874,-0.2075221812270806,0.9869547411355859,1.3633187961808728,-2.825482733461575,3229895.93
2023-01-23,1.0380914898024889,-1.0085729461809538,-1.7582815853420368,1.524172957938287,0.7687374824251196,-1.0468053195625866,-0.2238248778501395,-1.0737888804460891,1.6204883034164594,-0.7615986779637912,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,-1.1292148974484018,1.0886718341207025,3.1864520056219923,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,0.6801248480422787,0.197189703016241,0.8451228219811938,1.0342657664149226,-2.1279434431060213,4685138.9
2023-01-30,0.8688502675862959,-1.1958046738496524,-1.6893573378915987,0.03759131255992186,-0.25163830783874286,-0.9644466837024286,-0.2938938641261913,-1.0737888804460891,1.7055663982502984,-0.6738445391422734,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,-0.7957533086855002,0.48528243526708187,-0.15861443940831435,-0.4300366343107469,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,-0.04843812073749892,-0.05812962373881445,0.7533862273405655,1.8161980097423742,-1.933135172826536,3843276.43
2023-02-06,0.7846637902396286,-1.2207026930893818,-1.2669184019050423,-0.44352539835414695,-0.1564957158527018,-1.622275782707398,-0.777028183659529,-1.0737888804460891,1.7906444930841379,-0.5860904003207557,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,0.10402004035104584,-1.1292148974484018,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,-0.2851941814931135,-0.3969837077558677,0.4383464965957941,1.6845957099962021,-1.3424262242371314,3585266.74
2023-02-13,0.16032368564079985,-1.2474947666885337,-1.4625743301514473,-1.0276204479831195,-0.11102820300072982,-0.5708081210462205,0.14285544178018092,-1.0737888804460891,1.8757225879179769,-0.49833626149923793,-0.4855041562276122,-0.36155076303109357,-0.18264128403130628,1.003793389387592,-1.1292148974484018,-1.405900712937331,-0.4300366343107469,-0.19788883887127906,1.7065342127658738,-0.17772852751414134,-0.71615249652933,-0.6869522493276794,-0.5033619564869236,-0.7257643107846292,0.20185604226468665,1.5148392723441626,-0.4500786636020923,3227997.1
