,aov_eur,available_stock_value_after_discount_complete_eur,avg_temp,cpc,cr_tracked_%,email_recipients,email_visits,internalWeeks_until_SeasonalSaleStart,internal_Week_of_FW_Season,internal_Week_of_SS_Season,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week,is_black_week_event,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_percentage_on_top,is_percentage_on_top_applicable,is_season_sale_event,is_temp_drop_flag,number_days_after_last_event,number_days_till_next_event,number_orders,number_visits,sku_with_discount_%,stock_discount_rate_total_%,target_cpr
0,0.0005566914,0.00067295437,0.0061705387,0.6371285,0.0006648349,0.00011812542,0.000899648,0.00011821231,0.0029948994,0.00012575665,0.0,1.2411458e-07,0.0,0.030404113,0.00016952633,2.7888887e-05,3.843511e-09,0.0,0.029085223,0.0,0.0019719123,0.0005931701,0.04953198,0.23779763,0.0002254492,2.8904446e-05,0.0007138942
1,0.0010922122,0.0011292855,0.008893058,0.57622564,0.0011376387,0.00023372943,0.0007900559,6.2327665e-05,0.011347845,0.0005359091,3.325682e-07,0.0,0.0,0.037809975,0.00048278566,5.089378e-05,0.00010198774,0.0,0.0,0.0,0.0030241276,0.001068832,0.07111705,0.28313836,0.00041459358,0.00023516867,0.0011081349
2,0.0006907563,0.0013679886,0.016599718,0.6775458,0.0013099025,0.0004899368,0.0009547707,0.00018740479,0.006076507,0.0002850184,3.424856e-05,0.0,0.0,0.018212445,0.00019401495,2.1123049e-07,0.0,9.505764e-05,0.0007240117,1.7987395e-05,0.0040230425,0.00019872257,0.050433114,0.2173487,0.0002694837,0.0002748586,0.0026663088
3,0.0007551163,0.0010465019,0.025233993,0.6519007,0.0012315093,0.00065402035,0.002102352,0.00012578192,0.009074737,0.0015201039,1.1032887e-06,0.0,0.0,0.018533483,0.00014869058,0.0001496148,2.347186e-06,3.62406e-06,0.0020852962,0.0,0.0017483408,0.022770612,0.07056379,0.18466176,0.00010109545,9.4989926e-05,0.0054904693
4,0.0028631955,0.003038315,0.009697532,0.6529831,0.0041779666,0.001181228,0.004928419,0.0013898093,0.007861997,0.0,0.0,0.0,0.0,0.02079274,0.0,0.0,0.0,0.0,0.0,0.0,0.010914634,0.0029137211,0.069617406,0.18197523,0.016848762,0.0,0.008815986
5,0.0027673698,0.002085234,0.002211452,0.70791644,0.0030702224,0.011933936,0.0,0.0,0.0049155476,0.0,0.0,0.0,0.0,0.012088176,0.0,0.0,0.0,0.0,0.0,0.0,0.0059907637,0.0,0.06497402,0.16219826,0.014521791,0.0,0.005326797
6,0.0020657277,0.0012982736,0.011387798,0.52216905,0.0005189257,0.007843184,0.0012515493,0.000113565184,0.0059876684,7.352346e-05,8.485332e-06,0.00014241325,0.0,0.0008355372,0.00059060764,1.6177242e-05,7.099413e-05,2.362021e-08,1.2332585e-05,0.0003131921,0.025630616,0.00049058296,0.06968425,0.3305101,0.018628148,0.00022969388,0.00012749783
7,0.0018784255,0.0011468536,0.013766834,0.5217392,0.0010072782,0.009092946,0.0009563443,0.00034542003,0.00783253,9.51611e-05,0.00033137747,0.0008531958,0.0,0.0007510087,0.00035107107,9.900507e-05,0.00012524567,8.193875e-06,1.0574458e-06,0.00011526652,0.013171445,0.00070869306,0.07445558,0.33609158,0.014567438,0.00029048807,0.00021843216
8,0.0018523242,0.0010847523,0.011498949,0.507855,0.0009902474,0.008789902,0.0009885244,7.905472e-05,0.0060495543,0.00010423056,0.0024017983,2.989967e-06,0.0,0.00068676297,0.000676058,0.0030673537,3.3124136e-06,0.0,0.00015640327,0.0,0.0049903854,0.0016617983,0.07678151,0.3357581,0.033970993,0.00028295105,0.00026704796
9,0.0018300375,0.0010980768,0.011147839,0.49184275,0.0012019892,0.008400462,0.0012676005,0.0006220945,0.008016944,0.00028620887,0.002437627,0.0,0.0,0.0037308387,0.00025272244,0.00086826476,7.5791957e-07,0.0,0.0,0.00084669085,0.0032821079,0.00082312967,0.06824663,0.3553488,0.024557838,0.00023285704,0.013657664
10,0.0017435756,0.0013017174,0.012199278,0.4745963,0.0004969611,0.005008109,0.0008913057,0.00020026909,0.0019062093,0.0010186128,0.0015414332,2.7245513e-08,0.0,0.0010608222,0.0001740822,3.8680973e-05,0.00030703086,0.0,3.2362026e-05,0.0067316946,1.9181394e-05,0.00011744063,0.10208964,0.38361052,0.0034750085,0.0008000628,0.000639678
11,0.0015594516,0.0005981648,0.012719295,0.4851607,0.00045359545,0.0015689556,0.00024138673,0.00035333404,0.0027260818,0.0024943687,0.012460805,1.8134931e-06,0.0,0.00066278566,7.578406e-05,8.3652856e-05,0.0010718113,8.505597e-06,1.6348004e-09,7.1280156e-12,0.00014096806,9.19591e-05,0.06243169,0.41141665,0.0031231628,0.0005103719,4.479193e-05
12,0.0012169585,0.0006864893,0.0084754545,0.49945024,0.00054032105,0.00017641706,0.000346365,0.0006806372,0.001971409,0.0015500769,0.0054378877,3.0366675e-08,0.0,0.0022077372,0.00010170802,0.000121353485,0.0004746003,0.0,2.7300538e-07,0.0,6.952519e-06,9.45995e-05,0.072097465,0.40071145,0.0032347573,0.00035334754,6.351883e-05
13,0.0021632141,0.0026994208,0.02503171,0.57681376,0.0021711993,0.0011188895,0.0004847321,0.00053913845,0.005936546,0.004131556,0.00087105035,0.0010317216,0.0,0.0024910516,0.00015757087,3.706658e-05,0.0001874443,0.0,0.0,0.0,7.0559065e-05,0.00035034824,0.07669918,0.28240752,0.0063245036,0.0006726469,0.0076092146
14,0.0048837946,0.004001015,0.018317522,0.55055964,0.0018231029,0.0036492716,0.0026336254,0.000676046,0.0036996836,0.0064607468,0.0031135676,0.0,0.0,0.00073065003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17651409,0.20029388,0.003744629,0.002637514,0.016261188
15,0.0017092597,0.0014645626,0.009867903,0.49381343,0.002694457,0.0001820678,0.0003266318,0.00023604502,0.0029237447,0.0039327554,0.0021299862,5.5972466e-10,0.0,9.762651e-06,1.536915e-06,1.1114109e-08,6.9083406e-09,0.0,2.3684228e-09,1.7722162e-07,0.00018641773,0.00032085215,0.08495974,0.39248005,0.00241164,0.00030461463,4.4269676e-05
16,0.000983656,0.00097117707,0.013892226,0.6915899,0.0073744333,5.660999e-05,6.269004e-05,0.0005048064,0.003898127,0.0023161792,0.0037142811,2.5210653e-11,0.0,0.00048771512,4.981347e-05,6.1750485e-05,7.929018e-06,3.988606e-12,0.0,0.0016510702,0.00027367097,3.346434e-05,0.062171325,0.20732,0.00251352,4.316265e-05,2.2425294e-05
17,0.0020369515,0.0019853732,0.012625753,0.57799906,0.005271901,0.00080074574,0.00016788364,0.00020795116,0.0034986204,0.007030832,0.00090329227,0.0012369296,0.0,0.00010549912,0.0003366061,3.3954817e-05,5.6535424e-07,0.0,0.0,0.0019383458,0.00050934247,0.00030589197,0.080706224,0.2975178,0.0039462335,0.000427062,0.00040707813
18,0.0019885602,0.0014319919,0.016706267,0.58877045,0.004180749,0.00089425204,7.667604e-05,0.0003246491,0.00016919861,0.0045265784,0.004963488,0.0,0.0,0.0032619226,5.109161e-05,0.0,2.2193377e-05,1.80389e-05,0.0,0.0015889844,0.0007094367,7.731901e-05,0.07996994,0.28551733,0.0017597224,0.0007086928,0.00228242
19,0.002175947,0.0025130936,0.012813392,0.5744876,0.004566788,0.00076831866,0.0006020809,0.0011481534,0.0002951847,0.0095021045,0.002415487,0.004295347,0.0,0.0052560573,0.00043252317,7.9024795e-07,7.153079e-05,0.0,2.4862227e-05,0.0118758995,0.00011534063,0.00032294204,0.07744746,0.28735593,0.00085133803,0.00041165436,0.00025002187
20,0.0040800413,0.0032477758,0.017702043,0.58482593,0.009662099,0.0033625187,0.0034286564,0.0027208321,0.002732166,0.0035572392,0.00085799705,0.0,0.0,0.0017755157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124515064,0.22446737,0.0050781704,0.002738025,0.0052486584
21,0.001812585,0.0035619424,0.014746818,0.27609715,0.0116061885,0.0026916936,0.0039561433,0.002890924,0.0,0.0032201533,0.0031717585,0.0,0.0,0.0020222943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13779831,0.51278913,0.006987051,0.0031081124,0.013539673
22,0.0018984705,0.0028604271,0.017866205,0.73689866,0.0042619975,0.0013560563,0.00049515616,0.0005764161,0.0010704611,0.010286136,0.006411722,0.0009613377,0.0,0.00084516034,3.9893526e-05,1.8604014e-05,3.737808e-05,0.0,0.00033374602,1.1081357e-06,0.00046043066,0.0009773149,0.06651169,0.14179765,0.002051489,0.0004662731,0.0015162136
23,0.0014503374,0.0019871232,0.0062593315,0.7578966,0.0032390365,0.0009864295,0.0032474154,0.0002615697,0.0013804666,0.0049940925,0.002249269,0.00033853066,0.0,0.00064510334,0.00021854317,3.0650258e-06,5.7340635e-06,0.0,0.0,0.00013273125,0.0002613476,0.00038866675,0.04847979,0.16395515,0.0013803585,7.5430005e-05,0.00016400203
24,0.0018391691,0.0028554485,0.020111134,0.6875006,0.0059411307,0.0009816135,0.0088445805,0.00016669305,0.012254782,0.0060893567,0.0060783704,0.0018411073,0.0,0.00093012204,0.0004003354,0.0009869871,0.0,0.0,1.1988816e-06,1.74228e-08,0.00025166714,0.00038171955,0.09180086,0.14783454,0.0023880564,7.825907e-05,0.0004423039
